date,/m/03f_cb,isPartial
2013-12-29,52,False
2014-01-05,47,False
2014-01-12,40,False
2014-01-19,0,False
2014-01-26,46,False
2014-02-02,0,False
2014-02-09,52,False
2014-02-16,0,False
2014-02-23,53,False
2014-03-02,41,False
2014-03-09,58,False
2014-03-16,0,False
2014-03-23,43,False
2014-03-30,0,False
2014-04-06,100,False
2014-04-13,59,False
2014-04-20,87,False
2014-04-27,0,False
2014-05-04,60,False
2014-05-11,0,False
2014-05-18,0,False
2014-05-25,0,False
2014-06-01,0,False
2014-06-08,89,False
2014-06-15,58,False
2014-06-22,63,False
2014-06-29,0,False
2014-07-06,0,False
2014-07-13,0,False
2014-07-20,0,False
2014-07-27,0,False
2014-08-03,0,False
2014-08-10,80,False
2014-08-17,73,False
2014-08-24,0,False
2014-08-31,43,False
2014-09-07,56,False
2014-09-14,41,False
2014-09-21,88,False
2014-09-28,0,False
2014-10-05,0,False
2014-10-12,50,False
2014-10-19,53,False
2014-10-26,45,False
2014-11-02,0,False
2014-11-09,55,False
2014-11-16,0,False
2014-11-23,51,False
2014-11-30,59,False
2014-12-07,61,False
2014-12-14,72,False
2014-12-21,91,False
2014-12-28,61,False
