date,/m/0jgxn,isPartial
2013-12-29,0,False
2014-01-05,71,False
2014-01-12,68,False
2014-01-19,73,False
2014-01-26,49,False
2014-02-02,48,False
2014-02-09,70,False
2014-02-16,56,False
2014-02-23,50,False
2014-03-02,73,False
2014-03-09,64,False
2014-03-16,77,False
2014-03-23,60,False
2014-03-30,89,False
2014-04-06,54,False
2014-04-13,71,False
2014-04-20,64,False
2014-04-27,54,False
2014-05-04,0,False
2014-05-11,66,False
2014-05-18,64,False
2014-05-25,67,False
2014-06-01,0,False
2014-06-08,61,False
2014-06-15,49,False
2014-06-22,0,False
2014-06-29,0,False
2014-07-06,83,False
2014-07-13,48,False
2014-07-20,0,False
2014-07-27,82,False
2014-08-03,66,False
2014-08-10,53,False
2014-08-17,56,False
2014-08-24,77,False
2014-08-31,0,False
2014-09-07,68,False
2014-09-14,90,False
2014-09-21,90,False
2014-09-28,70,False
2014-10-05,81,False
2014-10-12,100,False
2014-10-19,100,False
2014-10-26,63,False
2014-11-02,46,False
2014-11-09,89,False
2014-11-16,0,False
2014-11-23,72,False
2014-11-30,0,False
2014-12-07,74,False
2014-12-14,0,False
2014-12-21,0,False
2014-12-28,0,False
