date,/m/0jgxn,isPartial
2013-12-29,45,False
2014-01-05,100,False
2014-01-12,85,False
2014-01-19,87,False
2014-01-26,94,False
2014-02-02,74,False
2014-02-09,69,False
2014-02-16,80,False
2014-02-23,80,False
2014-03-02,71,False
2014-03-09,74,False
2014-03-16,79,False
2014-03-23,88,False
2014-03-30,95,False
2014-04-06,67,False
2014-04-13,58,False
2014-04-20,52,False
2014-04-27,72,False
2014-05-04,85,False
2014-05-11,69,False
2014-05-18,75,False
2014-05-25,61,False
2014-06-01,66,False
2014-06-08,57,False
2014-06-15,75,False
2014-06-22,97,False
2014-06-29,41,False
2014-07-06,44,False
2014-07-13,43,False
2014-07-20,61,False
2014-07-27,43,False
2014-08-03,66,False
2014-08-10,72,False
2014-08-17,66,False
2014-08-24,53,False
2014-08-31,65,False
2014-09-07,78,False
2014-09-14,80,False
2014-09-21,78,False
2014-09-28,64,False
2014-10-05,68,False
2014-10-12,74,False
2014-10-19,76,False
2014-10-26,43,False
2014-11-02,81,False
2014-11-09,75,False
2014-11-16,80,False
2014-11-23,61,False
2014-11-30,68,False
2014-12-07,47,False
2014-12-14,59,False
2014-12-21,32,False
2014-12-28,57,False
