date,/m/0jgxn,isPartial
2014-12-28,47,False
2015-01-04,84,False
2015-01-11,83,False
2015-01-18,73,False
2015-01-25,77,False
2015-02-01,74,False
2015-02-08,74,False
2015-02-15,72,False
2015-02-22,100,False
2015-03-01,73,False
2015-03-08,78,False
2015-03-15,77,False
2015-03-22,74,False
2015-03-29,63,False
2015-04-05,62,False
2015-04-12,77,False
2015-04-19,74,False
2015-04-26,69,False
2015-05-03,79,False
2015-05-10,64,False
2015-05-17,70,False
2015-05-24,63,False
2015-05-31,64,False
2015-06-07,71,False
2015-06-14,73,False
2015-06-21,72,False
2015-06-28,64,False
2015-07-05,65,False
2015-07-12,71,False
2015-07-19,74,False
2015-07-26,67,False
2015-08-02,61,False
2015-08-09,71,False
2015-08-16,69,False
2015-08-23,75,False
2015-08-30,76,False
2015-09-06,76,False
2015-09-13,72,False
2015-09-20,71,False
2015-09-27,74,False
2015-10-04,72,False
2015-10-11,75,False
2015-10-18,74,False
2015-10-25,75,False
2015-11-01,76,False
2015-11-08,73,False
2015-11-15,70,False
2015-11-22,70,False
2015-11-29,72,False
2015-12-06,72,False
2015-12-13,68,False
2015-12-20,45,False
2015-12-27,50,False
