date,/m/03f_cb,isPartial
2014-12-28,71,False
2015-01-04,67,False
2015-01-11,60,False
2015-01-18,54,False
2015-01-25,46,False
2015-02-01,66,False
2015-02-08,55,False
2015-02-15,58,False
2015-02-22,0,False
2015-03-01,51,False
2015-03-08,60,False
2015-03-15,0,False
2015-03-22,0,False
2015-03-29,75,False
2015-04-05,78,False
2015-04-12,63,False
2015-04-19,56,False
2015-04-26,60,False
2015-05-03,67,False
2015-05-10,91,False
2015-05-17,59,False
2015-05-24,68,False
2015-05-31,75,False
2015-06-07,82,False
2015-06-14,50,False
2015-06-21,100,False
2015-06-28,63,False
2015-07-05,0,False
2015-07-12,53,False
2015-07-19,55,False
2015-07-26,53,False
2015-08-02,50,False
2015-08-09,59,False
2015-08-16,48,False
2015-08-23,0,False
2015-08-30,46,False
2015-09-06,0,False
2015-09-13,38,False
2015-09-20,43,False
2015-09-27,63,False
2015-10-04,60,False
2015-10-11,64,False
2015-10-18,78,False
2015-10-25,75,False
2015-11-01,50,False
2015-11-08,57,False
2015-11-15,83,False
2015-11-22,95,False
2015-11-29,63,False
2015-12-06,59,False
2015-12-13,86,False
2015-12-20,0,False
2015-12-27,0,False
