date,/m/03f_cb,isPartial
2014-12-28,46,False
2015-01-04,53,False
2015-01-11,54,False
2015-01-18,68,False
2015-01-25,67,False
2015-02-01,43,False
2015-02-08,53,False
2015-02-15,75,False
2015-02-22,60,False
2015-03-01,58,False
2015-03-08,57,False
2015-03-15,70,False
2015-03-22,74,False
2015-03-29,83,False
2015-04-05,60,False
2015-04-12,74,False
2015-04-19,49,False
2015-04-26,63,False
2015-05-03,59,False
2015-05-10,70,False
2015-05-17,50,False
2015-05-24,66,False
2015-05-31,64,False
2015-06-07,80,False
2015-06-14,51,False
2015-06-21,65,False
2015-06-28,45,False
2015-07-05,67,False
2015-07-12,83,False
2015-07-19,93,False
2015-07-26,68,False
2015-08-02,59,False
2015-08-09,62,False
2015-08-16,50,False
2015-08-23,62,False
2015-08-30,70,False
2015-09-06,51,False
2015-09-13,67,False
2015-09-20,69,False
2015-09-27,58,False
2015-10-04,75,False
2015-10-11,100,False
2015-10-18,74,False
2015-10-25,63,False
2015-11-01,80,False
2015-11-08,56,False
2015-11-15,80,False
2015-11-22,58,False
2015-11-29,60,False
2015-12-06,69,False
2015-12-13,66,False
2015-12-20,56,False
2015-12-27,51,False
