date,/m/03f_cb,isPartial
2014-12-28,49,False
2015-01-04,54,False
2015-01-11,91,False
2015-01-18,83,False
2015-01-25,57,False
2015-02-01,76,False
2015-02-08,87,False
2015-02-15,41,False
2015-02-22,64,False
2015-03-01,58,False
2015-03-08,37,False
2015-03-15,75,False
2015-03-22,54,False
2015-03-29,100,False
2015-04-05,55,False
2015-04-12,75,False
2015-04-19,61,False
2015-04-26,41,False
2015-05-03,65,False
2015-05-10,80,False
2015-05-17,59,False
2015-05-24,52,False
2015-05-31,45,False
2015-06-07,48,False
2015-06-14,51,False
2015-06-21,70,False
2015-06-28,65,False
2015-07-05,42,False
2015-07-12,51,False
2015-07-19,0,False
2015-07-26,0,False
2015-08-02,56,False
2015-08-09,84,False
2015-08-16,73,False
2015-08-23,58,False
2015-08-30,68,False
2015-09-06,61,False
2015-09-13,69,False
2015-09-20,91,False
2015-09-27,66,False
2015-10-04,47,False
2015-10-11,72,False
2015-10-18,84,False
2015-10-25,66,False
2015-11-01,75,False
2015-11-08,88,False
2015-11-15,57,False
2015-11-22,77,False
2015-11-29,71,False
2015-12-06,64,False
2015-12-13,85,False
2015-12-20,76,False
2015-12-27,71,False
