date,/m/03f_cb,isPartial
2014-12-28,95,False
2015-01-04,68,False
2015-01-11,100,False
2015-01-18,60,False
2015-01-25,67,False
2015-02-01,45,False
2015-02-08,48,False
2015-02-15,57,False
2015-02-22,60,False
2015-03-01,53,False
2015-03-08,57,False
2015-03-15,69,False
2015-03-22,75,False
2015-03-29,73,False
2015-04-05,69,False
2015-04-12,51,False
2015-04-19,45,False
2015-04-26,60,False
2015-05-03,51,False
2015-05-10,60,False
2015-05-17,70,False
2015-05-24,54,False
2015-05-31,68,False
2015-06-07,48,False
2015-06-14,48,False
2015-06-21,76,False
2015-06-28,57,False
2015-07-05,44,False
2015-07-12,66,False
2015-07-19,67,False
2015-07-26,45,False
2015-08-02,54,False
2015-08-09,52,False
2015-08-16,57,False
2015-08-23,45,False
2015-08-30,53,False
2015-09-06,66,False
2015-09-13,56,False
2015-09-20,41,False
2015-09-27,60,False
2015-10-04,66,False
2015-10-11,52,False
2015-10-18,48,False
2015-10-25,71,False
2015-11-01,65,False
2015-11-08,54,False
2015-11-15,46,False
2015-11-22,85,False
2015-11-29,72,False
2015-12-06,64,False
2015-12-13,49,False
2015-12-20,55,False
2015-12-27,90,False
