date,/m/06796,isPartial
2014-12-28,62,False
2015-01-04,81,False
2015-01-11,78,False
2015-01-18,93,False
2015-01-25,87,False
2015-02-01,100,False
2015-02-08,93,False
2015-02-15,92,False
2015-02-22,92,False
2015-03-01,94,False
2015-03-08,98,False
2015-03-15,90,False
2015-03-22,92,False
2015-03-29,84,False
2015-04-05,77,False
2015-04-12,90,False
2015-04-19,77,False
2015-04-26,73,False
2015-05-03,76,False
2015-05-10,71,False
2015-05-17,83,False
2015-05-24,91,False
2015-05-31,79,False
2015-06-07,79,False
2015-06-14,81,False
2015-06-21,74,False
2015-06-28,66,False
2015-07-05,69,False
2015-07-12,59,False
2015-07-19,65,False
2015-07-26,72,False
2015-08-02,70,False
2015-08-09,63,False
2015-08-16,79,False
2015-08-23,84,False
2015-08-30,90,False
2015-09-06,100,False
2015-09-13,89,False
2015-09-20,99,False
2015-09-27,81,False
2015-10-04,81,False
2015-10-11,96,False
2015-10-18,95,False
2015-10-25,82,False
2015-11-01,95,False
2015-11-08,77,False
2015-11-15,87,False
2015-11-22,88,False
2015-11-29,79,False
2015-12-06,78,False
2015-12-13,81,False
2015-12-20,53,False
2015-12-27,74,False
