date,/m/03f_cb,isPartial
2014-12-28,98,False
2015-01-04,85,False
2015-01-11,82,False
2015-01-18,82,False
2015-01-25,90,False
2015-02-01,77,False
2015-02-08,77,False
2015-02-15,88,False
2015-02-22,87,False
2015-03-01,81,False
2015-03-08,89,False
2015-03-15,86,False
2015-03-22,93,False
2015-03-29,100,False
2015-04-05,92,False
2015-04-12,98,False
2015-04-19,89,False
2015-04-26,98,False
2015-05-03,89,False
2015-05-10,77,False
2015-05-17,80,False
2015-05-24,79,False
2015-05-31,77,False
2015-06-07,86,False
2015-06-14,87,False
2015-06-21,87,False
2015-06-28,85,False
2015-07-05,84,False
2015-07-12,90,False
2015-07-19,81,False
2015-07-26,82,False
2015-08-02,87,False
2015-08-09,86,False
2015-08-16,82,False
2015-08-23,85,False
2015-08-30,80,False
2015-09-06,80,False
2015-09-13,86,False
2015-09-20,76,False
2015-09-27,85,False
2015-10-04,78,False
2015-10-11,81,False
2015-10-18,71,False
2015-10-25,72,False
2015-11-01,87,False
2015-11-08,75,False
2015-11-15,73,False
2015-11-22,76,False
2015-11-29,76,False
2015-12-06,86,False
2015-12-13,85,False
2015-12-20,73,False
2015-12-27,81,False
