date,/m/06796,isPartial
2014-12-28,0,False
2015-01-04,62,False
2015-01-11,45,False
2015-01-18,56,False
2015-01-25,69,False
2015-02-01,58,False
2015-02-08,44,False
2015-02-15,54,False
2015-02-22,87,False
2015-03-01,75,False
2015-03-08,55,False
2015-03-15,78,False
2015-03-22,71,False
2015-03-29,61,False
2015-04-05,68,False
2015-04-12,84,False
2015-04-19,73,False
2015-04-26,56,False
2015-05-03,65,False
2015-05-10,80,False
2015-05-17,82,False
2015-05-24,88,False
2015-05-31,61,False
2015-06-07,49,False
2015-06-14,50,False
2015-06-21,67,False
2015-06-28,0,False
2015-07-05,49,False
2015-07-12,56,False
2015-07-19,88,False
2015-07-26,0,False
2015-08-02,0,False
2015-08-09,53,False
2015-08-16,0,False
2015-08-23,100,False
2015-08-30,54,False
2015-09-06,91,False
2015-09-13,46,False
2015-09-20,82,False
2015-09-27,77,False
2015-10-04,67,False
2015-10-11,88,False
2015-10-18,81,False
2015-10-25,83,False
2015-11-01,88,False
2015-11-08,56,False
2015-11-15,67,False
2015-11-22,66,False
2015-11-29,76,False
2015-12-06,50,False
2015-12-13,0,False
2015-12-20,61,False
2015-12-27,45,False
