date,/m/06796,isPartial
2014-12-28,58,False
2015-01-04,82,False
2015-01-11,92,False
2015-01-18,87,False
2015-01-25,88,False
2015-02-01,94,False
2015-02-08,97,False
2015-02-15,83,False
2015-02-22,85,False
2015-03-01,95,False
2015-03-08,96,False
2015-03-15,92,False
2015-03-22,97,False
2015-03-29,83,False
2015-04-05,87,False
2015-04-12,85,False
2015-04-19,91,False
2015-04-26,83,False
2015-05-03,87,False
2015-05-10,92,False
2015-05-17,86,False
2015-05-24,88,False
2015-05-31,82,False
2015-06-07,93,False
2015-06-14,93,False
2015-06-21,77,False
2015-06-28,73,False
2015-07-05,81,False
2015-07-12,71,False
2015-07-19,72,False
2015-07-26,76,False
2015-08-02,69,False
2015-08-09,68,False
2015-08-16,69,False
2015-08-23,76,False
2015-08-30,86,False
2015-09-06,92,False
2015-09-13,91,False
2015-09-20,90,False
2015-09-27,90,False
2015-10-04,99,False
2015-10-11,88,False
2015-10-18,94,False
2015-10-25,93,False
2015-11-01,99,False
2015-11-08,100,False
2015-11-15,91,False
2015-11-22,94,False
2015-11-29,84,False
2015-12-06,82,False
2015-12-13,86,False
2015-12-20,58,False
2015-12-27,79,False
