date,/m/0k_9,isPartial
2014-12-28,82,False
2015-01-04,98,False
2015-01-11,61,False
2015-01-18,75,False
2015-01-25,57,False
2015-02-01,63,False
2015-02-08,88,False
2015-02-15,91,False
2015-02-22,98,False
2015-03-01,67,False
2015-03-08,98,False
2015-03-15,89,False
2015-03-22,65,False
2015-03-29,73,False
2015-04-05,89,False
2015-04-12,91,False
2015-04-19,61,False
2015-04-26,0,False
2015-05-03,72,False
2015-05-10,69,False
2015-05-17,83,False
2015-05-24,70,False
2015-05-31,82,False
2015-06-07,62,False
2015-06-14,65,False
2015-06-21,67,False
2015-06-28,54,False
2015-07-05,71,False
2015-07-12,94,False
2015-07-19,68,False
2015-07-26,82,False
2015-08-02,52,False
2015-08-09,82,False
2015-08-16,76,False
2015-08-23,100,False
2015-08-30,41,False
2015-09-06,91,False
2015-09-13,52,False
2015-09-20,52,False
2015-09-27,64,False
2015-10-04,91,False
2015-10-11,80,False
2015-10-18,77,False
2015-10-25,78,False
2015-11-01,92,False
2015-11-08,53,False
2015-11-15,67,False
2015-11-22,83,False
2015-11-29,80,False
2015-12-06,57,False
2015-12-13,71,False
2015-12-20,77,False
2015-12-27,79,False
