date,/m/0jgxn,isPartial
2014-12-28,48,False
2015-01-04,76,False
2015-01-11,86,False
2015-01-18,92,False
2015-01-25,97,False
2015-02-01,88,False
2015-02-08,85,False
2015-02-15,76,False
2015-02-22,77,False
2015-03-01,87,False
2015-03-08,89,False
2015-03-15,93,False
2015-03-22,87,False
2015-03-29,94,False
2015-04-05,80,False
2015-04-12,78,False
2015-04-19,71,False
2015-04-26,72,False
2015-05-03,70,False
2015-05-10,70,False
2015-05-17,84,False
2015-05-24,78,False
2015-05-31,80,False
2015-06-07,82,False
2015-06-14,79,False
2015-06-21,73,False
2015-06-28,66,False
2015-07-05,64,False
2015-07-12,61,False
2015-07-19,65,False
2015-07-26,65,False
2015-08-02,62,False
2015-08-09,56,False
2015-08-16,65,False
2015-08-23,73,False
2015-08-30,86,False
2015-09-06,95,False
2015-09-13,93,False
2015-09-20,97,False
2015-09-27,92,False
2015-10-04,92,False
2015-10-11,92,False
2015-10-18,80,False
2015-10-25,79,False
2015-11-01,100,False
2015-11-08,91,False
2015-11-15,99,False
2015-11-22,94,False
2015-11-29,95,False
2015-12-06,87,False
2015-12-13,89,False
2015-12-20,52,False
2015-12-27,63,False
